type,uuid,organization_id,project_id,provider,region,id,internal_id
billing-integration.hourly.test,c74e4aa7-d4df-488f-b15b-5f5c4f56545b,d22aa28b-192f-47ec-a6ce-0c5f00c25e17,abc592a2-0156-42ed-934c-5cd1c37048b4,aws,us-west-2,45-test-hourly-45,f0a65e2a-0cfe-4fea-981a-97e802c66b89
billing-integration.hourly.test,005cc08a-39e7-49d0-9839-39b66fc1aee8,d22aa28b-192f-47ec-a6ce-0c5f00c25e17,abc592a2-0156-42ed-934c-5cd1c37048b4,aws,us-west-2,44-test-hourly-67,f2b5d9dd-98d1-46bd-983f-a94cf1d29a16
billing-integration.hourly.test,6ca7ec41-0e59-437e-912c-2efa641eeff1,6bc660e7-340f-4e0c-8aaa-3d45b80ca4fb,31e67650-7366-4b41-bcbf-910f6d9a71e5,aws,us-west-2,37-test-hourly-67,33fb8d46-0043-4fdd-9c80-7ada3a08d487
billing-integration.hourly.test,cf2f097b-23e7-46e1-9b73-3b913cd592ba,6bc660e7-340f-4e0c-8aaa-3d45b80ca4fb,31e67650-7366-4b41-bcbf-910f6d9a71e5,aws,us-west-2,36-test-hourly-20,984312a1-824c-4f65-a01c-0aab82fc625d
billing-integration.hourly.test,8aa1348f-c8ce-474f-8a4e-f72350634fe1,6bc660e7-340f-4e0c-8aaa-3d45b80ca4fb,31e67650-7366-4b41-bcbf-910f6d9a71e5,aws,us-west-2,35-test-hourly-30,a981d781-ae8c-4a78-8bb7-17a81da14a06
billing-integration.hourly.test,c5b640bd-9ac3-4c69-95e5-625cc9091aed,6bc660e7-340f-4e0c-8aaa-3d45b80ca4fb,31e67650-7366-4b41-bcbf-910f6d9a71e5,aws,us-west-2,38-test-hourly-14,bd1589dd-608e-4f09-87bc-058a937dd748
billing-integration.hourly.test,e12901f4-e2d4-4e94-91cf-a16c2a48836f,429ded93-e6f7-41fb-bb70-4bcf950e6f2d,7e3f9240-c6a0-4cbf-b5a2-3d5e6bbfd1ae,aws,us-west-2,test-hourly-resource-15,b6a06132-360e-4138-862d-dc9d76ac121d
billing-integration.hourly.test,1bdf00c4-175d-4e31-a732-fd5aa4b804f0,429ded93-e6f7-41fb-bb70-4bcf950e6f2d,7e3f9240-c6a0-4cbf-b5a2-3d5e6bbfd1ae,aws,us-west-2,test-hourly-resource-53,5d86d532-9591-4bdb-b469-e1ed5734427c
billing-integration.hourly.test,f86bdca5-898c-4746-b260-3acd93baa56b,429ded93-e6f7-41fb-bb70-4bcf950e6f2d,7e3f9240-c6a0-4cbf-b5a2-3d5e6bbfd1ae,aws,us-west-2,test-hourly-resource-22,8301c9d8-1cac-45f5-8b73-2b88403f3590
billing-integration.hourly.test,94fa96ac-6379-40ad-94ec-80e22293669e,5c301c49-f717-4fde-9ab1-e0aa3171aac9,17ea0022-44c6-4ba9-b3ca-649e1432ec4f,aws,us-west-2,35-test-hourly-31,304ab756-006a-4f40-8ece-2c76418fa650
billing-integration.hourly.test,ecca22d9-1d31-425d-b3d9-ce2a17e57bde,5c301c49-f717-4fde-9ab1-e0aa3171aac9,17ea0022-44c6-4ba9-b3ca-649e1432ec4f,aws,us-west-2,34-test-hourly-88,f15385c9-7ae7-45c0-bf57-11a7a40fe6c3
billing-integration.hourly.test,54aa0620-19ac-4770-a378-59ffedf15335,5c301c49-f717-4fde-9ab1-e0aa3171aac9,17ea0022-44c6-4ba9-b3ca-649e1432ec4f,aws,us-west-2,33-test-hourly-78,9799aa55-4674-4c56-9b82-3da8c1e4c5ed
billing-integration.hourly.test,71fc851b-45da-47d4-a1bc-ed75e088b1ed,5c301c49-f717-4fde-9ab1-e0aa3171aac9,17ea0022-44c6-4ba9-b3ca-649e1432ec4f,aws,us-west-2,32-test-hourly-98,57d9b989-f4df-4c44-aa20-27a46df7af1f
billing-integration.hourly.test,d3018b09-780c-4014-a40e-0b3ad885bd3c,4b7f608d-35fd-465a-b96e-8905ac1eb7b1,9895bb0f-f5b9-47ec-bbf7-8c1042d6706a,aws,us-west-2,83-test-hourly-98,2409f527-3bc6-4070-940e-68490a09ac9d
billing-integration.hourly.test,98b48798-d0cb-49cf-a12a-c8dbd38d8710,4b7f608d-35fd-465a-b96e-8905ac1eb7b1,9895bb0f-f5b9-47ec-bbf7-8c1042d6706a,aws,us-west-2,82-test-hourly-62,d6e0ffad-ab33-4058-9b19-a217aa730010
billing-integration.hourly.test,b9ddbea3-cf02-4af6-b734-88c00c2104ef,4b7f608d-35fd-465a-b96e-8905ac1eb7b1,9895bb0f-f5b9-47ec-bbf7-8c1042d6706a,aws,us-west-2,81-test-hourly-74,32e331d3-e852-4928-8354-bc715ea04112
billing-integration.hourly.test,522a3bb8-d308-4289-9fda-4d77668dc127,4b7f608d-35fd-465a-b96e-8905ac1eb7b1,9895bb0f-f5b9-47ec-bbf7-8c1042d6706a,aws,us-west-2,78-test-hourly-30,1677e62b-1281-4641-8736-00e94616ce5f
billing-integration.hourly.test,3158f87f-2438-452e-9e55-9c41d3a5bd36,bdc38d15-1a4f-4248-aa41-064e6284a627,b2279596-6ef8-44ad-a24b-c5badea9e307,aws,us-west-2,40-test-hourly-55,7ba43df5-3460-4d83-8420-3d05bda5dd8f
billing-integration.hourly.test,39d83449-25da-4159-a8c8-a2e9b48e16a2,bdc38d15-1a4f-4248-aa41-064e6284a627,b2279596-6ef8-44ad-a24b-c5badea9e307,aws,us-west-2,37-test-hourly-68,518de5dd-147c-4d4d-8ed6-c57539b27520
billing-integration.hourly.test,f38aa11a-1b77-4b59-ba9f-7f33e1632ca7,bdc38d15-1a4f-4248-aa41-064e6284a627,b2279596-6ef8-44ad-a24b-c5badea9e307,aws,us-west-2,39-test-hourly-85,da80e904-5998-4585-95e1-21f4998fe423
billing-integration.hourly.test,b133cc28-6cec-49dd-a321-01ceeb1d45ee,bdc38d15-1a4f-4248-aa41-064e6284a627,b2279596-6ef8-44ad-a24b-c5badea9e307,aws,us-west-2,38-test-hourly-2,1df5da49-2deb-4d66-b4d3-9eeaba5ae971
billing-integration.monthly-cumulative.test,79aeaba8-fdee-45e9-bd94-be2dfb2e2362,1f6cbe70-a2e2-4ca6-8043-c505ab9be616,8dc1147a-813c-4f9e-81d8-a1e6792ddb7f,aws,us-west-2,58-test-monthly-cmv-23,877fa681-c852-446d-aa91-0a95d74368d5
billing-integration.hourly.test,97bfbd18-0174-4c42-9359-0de974c6c739,996dd66e-ca52-454e-bd14-f19eef11de2f,52aec078-4e03-4ef7-9b86-aa0bbfc7796e,aws,us-west-2,test-hourly-resource-89,3203b05f-7773-485e-ae7a-39dc1c7caa80
billing-integration.hourly.test,492d4816-2f70-4281-817d-955a60180ae7,996dd66e-ca52-454e-bd14-f19eef11de2f,52aec078-4e03-4ef7-9b86-aa0bbfc7796e,aws,us-west-2,test-hourly-resource-96,551c7e5e-28c9-4ec4-81bf-f38802b32722
billing-integration.hourly.test,00a6681a-a08e-44dc-9d8f-b3d1014f6fb3,996dd66e-ca52-454e-bd14-f19eef11de2f,52aec078-4e03-4ef7-9b86-aa0bbfc7796e,aws,us-west-2,test-hourly-resource-72,c2573dfa-1c80-4308-8e7d-0435cc38f8f8
billing-integration.hourly.test,933a58f5-bf98-41f5-89ad-0a3dd16c7275,1f3f4a50-9681-4dd6-8958-9a2a502f382b,4350c465-ba23-46c2-ba89-9524bb7f0b60,aws,us-west-2,8-test-hourly-0,4ee0e469-6ee8-47f8-ba20-505ad6335b93
billing-integration.hourly.test,f16dcd40-3b5f-4777-9e13-f5958c3a9f7e,1f3f4a50-9681-4dd6-8958-9a2a502f382b,4350c465-ba23-46c2-ba89-9524bb7f0b60,aws,us-west-2,7-test-hourly-1,35052712-66f8-4458-913f-4c90647201e7
billing-integration.hourly.test,a00cfd4c-b94d-4108-8958-c24bfbf21509,1f3f4a50-9681-4dd6-8958-9a2a502f382b,4350c465-ba23-46c2-ba89-9524bb7f0b60,aws,us-west-2,6-test-hourly-95,5222b6a6-80e5-4693-a82f-38011edb83cd
billing-integration.hourly.test,24ddfb2e-ba10-4f11-8f90-c8fb54b662c3,1f3f4a50-9681-4dd6-8958-9a2a502f382b,4350c465-ba23-46c2-ba89-9524bb7f0b60,aws,us-west-2,5-test-hourly-93,5697f045-4158-44e3-b727-74da733547ae
billing-integration.minutely.test,c74103a0-b2d3-4674-82e1-4398e7c5db4e,73b3443f-ce35-4109-94ca-7ec72741d31d,56028858-790e-4527-985d-844f90474b2c,aws,us-west-2,3-test-minutely-42,61d433e5-dcbb-470b-b7ce-6f3694b5cf88
billing-integration.hourly.test,9948a27a-5c02-4e58-bf19-c13882dcbba2,f821ca1d-8961-4742-b77f-832d30012bdd,8a74a9fa-afc5-418e-bdf6-687671c23407,aws,us-west-2,22-test-hourly-20,ed004846-a8b0-4774-b221-710b26e413f8
billing-integration.hourly.test,cd181029-aed3-4336-95a2-e52dd133facc,f821ca1d-8961-4742-b77f-832d30012bdd,8a74a9fa-afc5-418e-bdf6-687671c23407,aws,us-west-2,20-test-hourly-50,48e45fa6-c132-4a42-8a4a-84c8f9da2973
billing-integration.hourly.test,1605b465-96db-4d3d-b158-763cedc41cbf,f821ca1d-8961-4742-b77f-832d30012bdd,8a74a9fa-afc5-418e-bdf6-687671c23407,aws,us-west-2,21-test-hourly-64,9cf29e2e-c086-4e56-a94f-f20b2fc35878
billing-integration.hourly.test,149a5b11-3ecc-44fd-9ae7-eecc7d4f87bf,f821ca1d-8961-4742-b77f-832d30012bdd,8a74a9fa-afc5-418e-bdf6-687671c23407,aws,us-west-2,19-test-hourly-23,4817b5dd-8ae6-46c7-9b6b-93704eb087ce
billing-integration.monthly-cumulative.test,30dc169f-dc99-441f-88f7-618dbd446fd0,25575d71-32ca-4600-8c58-cd0f9870b97a,2c2612ce-8123-4167-9006-3c8e2596cead,aws,us-west-2,59-test-monthly-cmv-41,3b8b37ce-37d0-4e6e-83c4-334b0b24985e
billing-integration.hourly.test,8efb9cae-9e59-4492-a485-c482e3fa1d6b,b52fc57a-d247-496d-bac2-c68ee21e495d,5d96ebbc-4e1a-49d2-90d7-18fd6255c85d,aws,us-west-2,67-test-hourly-55,e2ad6de1-2e2c-4742-b756-52c27685271b
billing-integration.hourly.test,81770b10-5c7e-4944-994a-ffe7eb1e1cba,b52fc57a-d247-496d-bac2-c68ee21e495d,5d96ebbc-4e1a-49d2-90d7-18fd6255c85d,aws,us-west-2,66-test-hourly-93,fc5c5dd3-b492-4f27-bcfb-3969ae5b2288
billing-integration.hourly.test,2b20ed6b-aa98-428e-9cf3-5f4e83822da2,b52fc57a-d247-496d-bac2-c68ee21e495d,5d96ebbc-4e1a-49d2-90d7-18fd6255c85d,aws,us-west-2,65-test-hourly-82,85380c7f-8c72-46a6-87d5-c551fdae2c2e
billing-integration.hourly.test,ee7b3802-b228-4729-8fcf-c67d110a8a56,b52fc57a-d247-496d-bac2-c68ee21e495d,5d96ebbc-4e1a-49d2-90d7-18fd6255c85d,aws,us-west-2,64-test-hourly-82,ed258ddf-fde1-4626-980f-18313f9ba5b5
billing-integration.hourly.test,0646b65b-7751-4ec1-8c74-496a524015b2,47117671-a525-4cbd-be19-e0be0847852b,db272f73-6633-4115-85ad-0a39c2e57432,aws,us-west-2,test-hourly-resource-78,6bf90308-b02a-402d-afd2-5bcc70922c21
billing-integration.hourly.test,de2575be-62f0-42d6-a20d-1bd4b75830b7,47117671-a525-4cbd-be19-e0be0847852b,db272f73-6633-4115-85ad-0a39c2e57432,aws,us-west-2,test-hourly-resource-47,4d939d3e-9b46-48b9-a9e2-02cadfe47b15
billing-integration.hourly.test,55905f0a-2dae-4cdd-987e-6f2152621933,47117671-a525-4cbd-be19-e0be0847852b,db272f73-6633-4115-85ad-0a39c2e57432,aws,us-west-2,test-hourly-resource-68,5b06d1d0-9e8d-48e6-ad8b-081b96ca3362
billing-integration.hourly.test,f02d09c5-bf84-4718-9dbd-f56132ce9016,1a51d61c-9754-4498-b2d8-469f0ea6b810,49cd3de6-dd2f-4f8c-8daa-1b01e2026dfc,aws,us-west-2,86-test-hourly-43,2189b722-84de-44aa-8fdc-7f9a375f0451
billing-integration.hourly.test,9f10ea49-6597-43f0-9b5a-5901c9a82bcf,1a51d61c-9754-4498-b2d8-469f0ea6b810,49cd3de6-dd2f-4f8c-8daa-1b01e2026dfc,aws,us-west-2,85-test-hourly-72,a0c54cbe-d978-4979-b973-2f3a58e6fd0f
billing-integration.hourly.test,ade9b099-0a44-4a6e-a9e4-811e7a72dae1,1a51d61c-9754-4498-b2d8-469f0ea6b810,49cd3de6-dd2f-4f8c-8daa-1b01e2026dfc,aws,us-west-2,84-test-hourly-11,01570806-9e99-465e-8259-c0e8f3fdae1b
billing-integration.hourly.test,9a05fe1d-82ad-4522-976d-01006203da2b,1a51d61c-9754-4498-b2d8-469f0ea6b810,49cd3de6-dd2f-4f8c-8daa-1b01e2026dfc,aws,us-west-2,83-test-hourly-6,36ff8ece-9b5b-458b-b8f1-c9f9ecdf7271
billing-integration.hourly.test,02259b1e-d051-4a89-9665-098e3ec71b9a,5dc00d92-9d76-4f82-a53d-aa20444cd38e,438f6cb1-99cc-4b98-803c-d802d0d9ded1,aws,us-west-2,27-test-hourly-14,a6edcf56-a68d-4adc-8e9b-f59be933902f
billing-integration.hourly.test,8c798308-c5b0-4afe-81db-a07452abee81,5dc00d92-9d76-4f82-a53d-aa20444cd38e,438f6cb1-99cc-4b98-803c-d802d0d9ded1,aws,us-west-2,25-test-hourly-57,b9773df7-46ea-4e57-98e6-611bb10ae6fc
billing-integration.hourly.test,2fb6356b-5ee4-432f-9b54-9ad3632dabd7,5dc00d92-9d76-4f82-a53d-aa20444cd38e,438f6cb1-99cc-4b98-803c-d802d0d9ded1,aws,us-west-2,22-test-hourly-61,fd20a783-7d47-411b-9cd9-ef1c1dbc3d33
billing-integration.hourly.test,88846e56-a149-43a7-a7c7-ff149fb6bba1,5dc00d92-9d76-4f82-a53d-aa20444cd38e,438f6cb1-99cc-4b98-803c-d802d0d9ded1,aws,us-west-2,18-test-hourly-79,c7628ac1-5ce5-49bf-a5f3-241d8812c406
billing-integration.hourly.test,edd1d5e7-1b31-44a5-8b3d-17706f6ebc81,ab57f1c1-e507-4267-9cc6-e7244b2415a4,149d8c4b-dc6d-4dbf-a417-49b3e1070326,aws,us-west-2,35-test-hourly-32,a6c34537-0103-4753-aaf3-e47536c6664b
billing-integration.hourly.test,e03cc48d-034b-47be-b27e-eb55052c7ad0,ab57f1c1-e507-4267-9cc6-e7244b2415a4,149d8c4b-dc6d-4dbf-a417-49b3e1070326,aws,us-west-2,36-test-hourly-4,a630210a-cf0e-460f-81ec-7f2523056ea2
billing-integration.hourly.test,ab0bd4be-6b35-4019-bd1d-b9a9003520e9,ab57f1c1-e507-4267-9cc6-e7244b2415a4,149d8c4b-dc6d-4dbf-a417-49b3e1070326,aws,us-west-2,37-test-hourly-37,d730d630-efec-4f8a-9ea2-a3fe3119ef46
billing-integration.hourly.test,ac163169-b6c5-4e92-84ec-7088a9107362,ab57f1c1-e507-4267-9cc6-e7244b2415a4,149d8c4b-dc6d-4dbf-a417-49b3e1070326,aws,us-west-2,34-test-hourly-42,080a4b51-0103-4de4-92f7-e7e17cfc0a44
billing-integration.hourly.test,bba7dddd-d72c-4c7d-86a5-437f78803204,eb54e164-58a2-4e5c-8167-ab6d756a7666,88211c91-bc21-4b2b-8762-02768dc64870,aws,us-west-2,28-test-hourly-60,bc6a182c-cdf0-4536-9f4d-e2819fa9e1ad
billing-integration.hourly.test,1f881577-6c87-47b0-bb0e-7ccdd01a2c58,eb54e164-58a2-4e5c-8167-ab6d756a7666,88211c91-bc21-4b2b-8762-02768dc64870,aws,us-west-2,27-test-hourly-46,8472c0a2-9d73-455d-8d41-e72024e8275a
billing-integration.hourly.test,3821a31e-3b68-472b-9756-2a46809c7944,eb54e164-58a2-4e5c-8167-ab6d756a7666,88211c91-bc21-4b2b-8762-02768dc64870,aws,us-west-2,26-test-hourly-44,45ae4da1-9488-473b-a0e4-89358bd1f97a
billing-integration.hourly.test,f6af0f35-4527-4dfd-8e39-2c2052d629d1,eb54e164-58a2-4e5c-8167-ab6d756a7666,88211c91-bc21-4b2b-8762-02768dc64870,aws,us-west-2,25-test-hourly-2,3c6b3dbc-bc46-446c-9e5b-010c7a53e56e
billing-integration.hourly.test,0ae9fc2e-581a-4aa0-a30a-8317d345f459,48f092e6-614d-411c-b63e-b3c507391652,2dc6de4d-6664-4b51-8a6d-a7fd594f1bf1,aws,us-west-2,20-test-hourly-2,2438329b-6c3e-4fa7-9148-34d3268b9eb3
billing-integration.hourly.test,af2dae75-8734-4a26-9606-6a29c9ec9bb0,48f092e6-614d-411c-b63e-b3c507391652,2dc6de4d-6664-4b51-8a6d-a7fd594f1bf1,aws,us-west-2,19-test-hourly-97,57cd8477-a90d-4f99-8e53-56ba2509b216
billing-integration.hourly.test,fb4ca4af-d037-4c56-a994-b30f4a762297,48f092e6-614d-411c-b63e-b3c507391652,2dc6de4d-6664-4b51-8a6d-a7fd594f1bf1,aws,us-west-2,18-test-hourly-44,6db26415-f707-42fd-88d3-7223b20bbba5
billing-integration.hourly.test,836d2c34-7179-4ec1-a2a6-8691dd940e6f,48f092e6-614d-411c-b63e-b3c507391652,2dc6de4d-6664-4b51-8a6d-a7fd594f1bf1,aws,us-west-2,17-test-hourly-38,df01d56f-2588-45a0-bbfe-8c516dd32cdf
billing-integration.hourly.test,1413132b-46b0-4a08-a45f-30c34ffa0d2e,c225a6bf-6dc4-49ac-bad3-23d1982d2ffc,25e93a97-0eb1-4f8b-bca6-184d896f3c5d,aws,us-west-2,test-hourly-resource-4,a7d9c652-409e-436f-90b4-be4ee09ac3a1
billing-integration.hourly.test,fdac26fd-d835-4373-bb81-23970f9c6223,c225a6bf-6dc4-49ac-bad3-23d1982d2ffc,25e93a97-0eb1-4f8b-bca6-184d896f3c5d,aws,us-west-2,test-hourly-resource-78,227b8966-3da1-4952-918f-74b62410eabf
billing-integration.hourly.test,9c74133f-9b40-482e-b059-1d39ab19d2dd,f12f4b57-0d8e-452d-b623-c19564efc24c,cd1f52d3-a73e-4949-bda7-47093c597dd8,aws,us-west-2,13-test-hourly-84,493426b0-6af0-41b4-8761-b52140e7a165
billing-integration.hourly.test,9b8e54f8-f3a6-4505-b48f-d0fe070b9ad9,f12f4b57-0d8e-452d-b623-c19564efc24c,cd1f52d3-a73e-4949-bda7-47093c597dd8,aws,us-west-2,12-test-hourly-37,105ba23e-2f73-49cd-a1db-77bb8f5e1bfe
billing-integration.hourly.test,c0da7ada-8a21-450a-9fa4-9daf01173536,f12f4b57-0d8e-452d-b623-c19564efc24c,cd1f52d3-a73e-4949-bda7-47093c597dd8,aws,us-west-2,10-test-hourly-37,be3695da-7451-45cd-92dc-7f939a065e4e
billing-integration.hourly.test,2e33059b-0fe4-4783-a2a5-a2b89cae5d57,f12f4b57-0d8e-452d-b623-c19564efc24c,cd1f52d3-a73e-4949-bda7-47093c597dd8,aws,us-west-2,8-test-hourly-48,f705973f-bd34-4a97-901d-c22938e9ae34
billing-integration.hourly.test,c3596da6-3bae-49e5-9575-62faf5fd1713,be35d0b1-7f3d-4e9d-9578-eddf7ed4e238,98b0deeb-6318-4c41-8c76-28176a7d8f55,aws,us-west-2,14-test-hourly-13,80d39aed-2555-4332-ae43-9d9609745b40
billing-integration.hourly.test,111e566e-025c-4d71-9ff6-faf07e6abcbb,be35d0b1-7f3d-4e9d-9578-eddf7ed4e238,98b0deeb-6318-4c41-8c76-28176a7d8f55,aws,us-west-2,15-test-hourly-76,e8c7bdfe-4cb5-4aa5-9c35-18a78ff7cd41
billing-integration.hourly.test,3e7526a5-4bb6-4143-8d67-403e69ed6f6e,be35d0b1-7f3d-4e9d-9578-eddf7ed4e238,98b0deeb-6318-4c41-8c76-28176a7d8f55,aws,us-west-2,11-test-hourly-70,ca91ed3e-420d-4e24-a877-af61c5f830b8
billing-integration.hourly.test,51240eaa-6068-482c-84ea-91428f43097d,be35d0b1-7f3d-4e9d-9578-eddf7ed4e238,98b0deeb-6318-4c41-8c76-28176a7d8f55,aws,us-west-2,10-test-hourly-14,3ddbd106-5fbf-4a49-896e-62f2e4e2be0b
billing-integration.hourly.test,77f8a528-adb9-4b3d-aeb0-7fe56be466ea,731764ab-9746-4637-88cd-7ddba36d2a16,223c8df7-89a8-4c45-af99-f7b6c83ec30c,aws,us-west-2,test-hourly-resource-91,02e88494-0df8-4de4-8bb4-6f1677e7a998
billing-integration.hourly.test,57790e94-28ba-4a20-a8f4-b7b7411dbdd3,731764ab-9746-4637-88cd-7ddba36d2a16,223c8df7-89a8-4c45-af99-f7b6c83ec30c,aws,us-west-2,test-hourly-resource-55,3721a693-7cce-41a0-a8c9-70f840d5cc9c
billing-integration.hourly.test,9b906cd5-4ed4-464c-918d-edc421779f6f,811c969d-64f6-4cee-a72f-7c475e0ff344,f8a9bba3-6106-4eed-9dd8-8d30e7e346ed,aws,us-west-2,test-hourly-resource-17,c715db3a-558d-491a-911e-8359c31885e8
billing-integration.hourly.test,8ecd4e31-9363-4777-8c75-20e673f64e91,811c969d-64f6-4cee-a72f-7c475e0ff344,f8a9bba3-6106-4eed-9dd8-8d30e7e346ed,aws,us-west-2,test-hourly-resource-56,5e321d24-ae27-47d6-ae2a-8b345b7261fc
billing-integration.hourly.test,df00bc6c-659b-4b9e-80b0-b1ff2fbae02e,811c969d-64f6-4cee-a72f-7c475e0ff344,f8a9bba3-6106-4eed-9dd8-8d30e7e346ed,aws,us-west-2,test-hourly-resource-8,fe031de8-beb3-4578-b628-fc505c494cf7
billing-integration.hourly.test,42a0f4d5-4680-4e9a-9d63-49170ddb6a74,f386a64f-6934-48b7-9c1d-65e6f2065760,ce5ae02c-05ec-4faf-83d8-90ff92fbd96d,aws,us-west-2,40-test-hourly-50,cf85ec27-da67-4cc4-b25c-eae0caaba371
billing-integration.hourly.test,d59ffa58-584f-4da1-9e76-5f10b9ed5800,f386a64f-6934-48b7-9c1d-65e6f2065760,ce5ae02c-05ec-4faf-83d8-90ff92fbd96d,aws,us-west-2,42-test-hourly-45,1adc1fcd-8ed4-44e4-84a3-e98559037f2c
billing-integration.hourly.test,06ba52c8-51e5-44dd-90e1-9c250f327200,f386a64f-6934-48b7-9c1d-65e6f2065760,ce5ae02c-05ec-4faf-83d8-90ff92fbd96d,aws,us-west-2,39-test-hourly-91,82ca1aca-615a-4d28-9ab9-ca925e3e24d2
billing-integration.hourly.test,fbad0544-e15c-4626-a5dd-94792410a8a8,f386a64f-6934-48b7-9c1d-65e6f2065760,ce5ae02c-05ec-4faf-83d8-90ff92fbd96d,aws,us-west-2,41-test-hourly-70,e26eeada-0b67-49f0-be66-18a946149262
billing-integration.hourly.test,f70180ab-cbed-4468-ac14-1d185d8f2b04,9bcd05d6-596f-45d5-98a4-08e944cb10a0,8a4317f0-e987-424b-a8f9-4cddcfa10f6a,aws,us-west-2,test-hourly-resource-94,407fe203-a3a4-476c-9732-d4b4ea4b6dfe
billing-integration.hourly.test,cdd8c1d1-d523-4a4f-965c-57b10b52e013,9bcd05d6-596f-45d5-98a4-08e944cb10a0,8a4317f0-e987-424b-a8f9-4cddcfa10f6a,aws,us-west-2,test-hourly-resource-35,864f28c2-742a-4bfa-998d-928acaff4113
billing-integration.hourly.test,d3941167-1bdf-4bdf-ba63-787b5ae1faa7,2ce063a6-eb20-4032-9fd1-b3f5a6fcee80,4ede94d3-0f12-464f-b08e-936196c88e1a,aws,us-west-2,11-test-hourly-75,a7552652-3a47-4c3a-9900-6c3231462df5
billing-integration.hourly.test,c21a777a-e39a-4f40-bf5f-d5d14ac0ae28,2ce063a6-eb20-4032-9fd1-b3f5a6fcee80,4ede94d3-0f12-464f-b08e-936196c88e1a,aws,us-west-2,8-test-hourly-50,f1939731-b73f-49a2-ae6f-278fe240a5a4
billing-integration.hourly.test,794e30b7-2f55-4eac-9ed0-757ee9298704,2ce063a6-eb20-4032-9fd1-b3f5a6fcee80,4ede94d3-0f12-464f-b08e-936196c88e1a,aws,us-west-2,6-test-hourly-50,673f198d-0928-4196-b37e-e752dcc6c4fc
billing-integration.hourly.test,fa8dc0f1-6434-43ea-b2aa-7aa9764902e9,2ce063a6-eb20-4032-9fd1-b3f5a6fcee80,4ede94d3-0f12-464f-b08e-936196c88e1a,aws,us-west-2,5-test-hourly-80,7b77b462-a5a4-4ec9-ace0-416eded55989
billing-integration.hourly.test,e5d856fd-530a-4bd8-9e5b-8ecc700f426a,25d4078a-0a67-4ade-ba55-4b1c417c7e11,ee6cabb6-2a9d-406b-81cd-75da3dcd0e36,aws,us-west-2,82-test-hourly-38,aee1dbe0-7e05-42aa-9fdd-10698cf37c01
billing-integration.hourly.test,310621ea-a969-4b1e-8cff-98ddbab271c4,25d4078a-0a67-4ade-ba55-4b1c417c7e11,ee6cabb6-2a9d-406b-81cd-75da3dcd0e36,aws,us-west-2,81-test-hourly-30,c3c4a0bd-29d1-4731-b75d-9599cf6c77f6
billing-integration.hourly.test,c5ecfafb-7405-4869-a470-534cf4edc4d2,25d4078a-0a67-4ade-ba55-4b1c417c7e11,ee6cabb6-2a9d-406b-81cd-75da3dcd0e36,aws,us-west-2,80-test-hourly-79,d23c5440-06b6-4101-a4e2-78309ad6ec24
billing-integration.hourly.test,cb9f963e-0b32-4bac-88a3-cd6cc627d9dc,25d4078a-0a67-4ade-ba55-4b1c417c7e11,ee6cabb6-2a9d-406b-81cd-75da3dcd0e36,aws,us-west-2,79-test-hourly-40,bba5dda7-25a4-4119-8522-8d708022be73
billing-integration.hourly.test,644ebe65-cc3b-411b-a5a1-61af9317da43,025c3d41-2cfb-4dfc-bb8d-679111518a9e,24ae3278-15ac-4679-b48b-f371340bd7b6,aws,us-west-2,38-test-hourly-86,ee87b794-4758-4cf0-9626-6c0d9cdcd84f
billing-integration.hourly.test,69873e84-a4aa-4451-b701-da2bda79203e,025c3d41-2cfb-4dfc-bb8d-679111518a9e,24ae3278-15ac-4679-b48b-f371340bd7b6,aws,us-west-2,37-test-hourly-73,7fafc58a-1318-46c2-b8b6-f5fb8a0c2b99
billing-integration.hourly.test,ab6c6af7-8da5-4658-acfa-a3dc0c943fa0,025c3d41-2cfb-4dfc-bb8d-679111518a9e,24ae3278-15ac-4679-b48b-f371340bd7b6,aws,us-west-2,36-test-hourly-17,7bb58664-4342-43e7-acd6-2a7d2e7774be
billing-integration.hourly.test,088c0414-0db7-4b8e-a569-b7d38e5eaea4,025c3d41-2cfb-4dfc-bb8d-679111518a9e,24ae3278-15ac-4679-b48b-f371340bd7b6,aws,us-west-2,35-test-hourly-15,53a00cf4-32db-462e-ba37-1e228ea4e080
billing-integration.hourly.test,1652929b-9271-40b6-b6d3-40bf09a3ceaf,32b846e9-7d5a-4acf-87c3-3a2f99ed9144,46148772-5443-4faa-b611-4348dafee77b,aws,us-west-2,46-test-hourly-69,5f755ffd-5fd4-460f-8ab1-fad3e605feef
billing-integration.hourly.test,f199644e-6b9f-4f4f-aff0-55d1c89b679c,32b846e9-7d5a-4acf-87c3-3a2f99ed9144,46148772-5443-4faa-b611-4348dafee77b,aws,us-west-2,45-test-hourly-17,32b369e9-4ecb-4a4e-b997-383f6cc409f6
billing-integration.hourly.test,622bf9e3-fd85-4559-badf-d26855522026,32b846e9-7d5a-4acf-87c3-3a2f99ed9144,46148772-5443-4faa-b611-4348dafee77b,aws,us-west-2,44-test-hourly-58,76a22c3a-76f0-430c-bde1-1932355d4476
billing-integration.hourly.test,d6c3ee01-5c65-4e01-9efc-19c7e09018ff,32b846e9-7d5a-4acf-87c3-3a2f99ed9144,46148772-5443-4faa-b611-4348dafee77b,aws,us-west-2,43-test-hourly-29,14d11b5e-f0dd-4c43-9ef8-c4871aa3fab6
